"Collar","Sample ID","Geol_From","Geol_To","Thickness","Chk","Comments","Lab","Dispatch_ID","Lab_Certificate","Dispatch_Date","Drill_Sample_Type","Sample_Mass","Sampler","Samp_Date","RecvdWt_kg_WEI-21"
"EVE-20-02","779364","47.25","48.75","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.555","Aristeo.Nuñez","11/03/2020","5.56"
"EVE-20-02","779365","48.75","50.25","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","4.98","Aristeo.Nuñez","11/03/2020","4.98"
"EVE-20-02","779366","50.25","51.75","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.76","Aristeo.Nuñez","11/03/2020","5.76"
"EVE-20-02","779367","51.75","53.25","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.8","Aristeo.Nuñez","11/03/2020","5.78"
"EVE-20-02","779368","53.25","54.75","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","3.485","Aristeo.Nuñez","11/03/2020","3.49"
"EVE-20-02","779370","54.75","56.25","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","4.035","Aristeo.Nuñez","11/03/2020","4.04"
"EVE-20-02","779371","56.25","57.75","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","3.181","Aristeo.Nuñez","12/03/2020","3.17"
"EVE-20-02","779372","57.75","59.25","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","3.235","Aristeo.Nuñez","12/03/2020","3.23"
"EVE-20-02","779373","59.25","60.75","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","2.12","Aristeo.Nuñez","12/03/2020","2.16"
"EVE-20-02","779374","60.75","62.25","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","3.555","Aristeo.Nuñez","12/03/2020","3.56"
"EVE-20-02","779375","62.25","63.75","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","4.515","Aristeo.Nuñez","12/03/2020","4.52"
"EVE-20-02","779376","63.75","65.25","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","4.595","Aristeo.Nuñez","12/03/2020","4.62"
"EVE-20-02","779377","65.25","66.75","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","6.12","Aristeo.Nuñez","12/03/2020","6.11"
"EVE-20-02","779378","66.75","68.25","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.085","Aristeo.Nuñez","12/03/2020","5.06"
"EVE-20-02","779379","68.25","69.75","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.24","Aristeo.Nuñez","12/03/2020","5.24"
"EVE-20-02","779380","69.75","71.25","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.315","Aristeo.Nuñez","12/03/2020","5.32"
"EVE-20-02","779381","71.25","72.75","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.215","Aristeo.Nuñez","12/03/2020","5.20"
"EVE-20-02","779384","72.75","74.25","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","4.685","Aristeo.Nuñez","12/03/2020","4.66"
"EVE-20-02","779385","74.25","75.75","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.235","Aristeo.Nuñez","12/03/2020","5.22"
"EVE-20-02","779386","75.75","77.25","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.315","Aristeo.Nuñez","12/03/2020","5.30"
"EVE-20-02","779387","77.25","78.75","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.25","Aristeo.Nuñez","12/03/2020","5.23"
"EVE-20-02","779388","78.75","80.25","1.5","0","","ALS","EVE2002_Batch_006","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","0","Aristeo.Nuñez","12/03/2020","7.08"
"EVE-20-02","779389","80.25","81.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.135","Aristeo.Nuñez","12/03/2020","5.11"
"EVE-20-02","779390","81.75","83.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.735","Aristeo.Nuñez","12/03/2020","5.80"
"EVE-20-02","779391","83.25","84.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","6.875","Aristeo.Nuñez","12/03/2020","6.87"
"EVE-20-02","779392","84.75","86.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","6.64","Aristeo.Nuñez","12/03/2020","6.62"
"EVE-20-02","779393","86.25","87.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.55","Aristeo.Nuñez","12/03/2020","5.52"
"EVE-20-02","779395","87.75","89.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","7.235","Aristeo.Nuñez","12/03/2020","7.23"
"EVE-20-02","779396","89.25","90.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","6.755","Aristeo.Nuñez","12/03/2020","6.75"
"EVE-20-02","779397","90.75","92.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","6.945","Aristeo.Nuñez","12/03/2020","6.93"
"EVE-20-02","779398","92.25","93.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","6.435","Aristeo.Nuñez","12/03/2020","6.41"
"EVE-20-02","779400","93.75","95.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","6.26","Aristeo.Nuñez","12/03/2020","6.18"
"EVE-20-02","779401","95.25","96.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.59","Aristeo.Nuñez","12/03/2020","5.55"
"EVE-20-02","779402","96.75","98.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","4.765","Aristeo.Nuñez","12/03/2020","4.74"
"EVE-20-02","779405","98.25","99.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","4.375","Aristeo.Nuñez","12/03/2020","4.37"
"EVE-20-02","779406","99.75","101.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.015","Aristeo.Nuñez","12/03/2020","4.99"
"EVE-20-02","779407","101.25","102.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.33","Aristeo.Nuñez","12/03/2020","5.32"
"EVE-20-02","779408","102.75","104.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.47","Aristeo.Nuñez","12/03/2020","5.45"
"EVE-20-02","779409","104.25","105.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","4.97","Aristeo.Nuñez","12/03/2020","4.98"
"EVE-20-02","779410","105.75","107.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","4.085","Aristeo.Nuñez","12/03/2020","4.10"
"EVE-20-02","779411","107.25","108.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","4.865","Aristeo.Nuñez","12/03/2020","4.86"
"EVE-20-02","779412","108.75","110.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","5.31","Aristeo.Nuñez","12/03/2020","5.31"
"EVE-20-02","779413","110.25","111.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","6.005","Aristeo.Nuñez","12/03/2020","5.99"
"EVE-20-02","779414","111.75","113.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068262 - Finalized","22/03/2020","Core_HalfSawn","6.815","Aristeo.Nuñez","12/03/2020","6.81"
"EVE-20-02","779416","113.25","114.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","6.165","Aristeo.Nuñez","12/03/2020","6.14"
"EVE-20-02","779417","114.75","116.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","6.05","Aristeo.Nuñez","12/03/2020","6.05"
"EVE-20-02","779418","116.25","117.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","6.165","Aristeo.Nuñez","12/03/2020","6.15"
"EVE-20-02","779419","117.75","119.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","6.445","Aristeo.Nuñez","12/03/2020","6.43"
"EVE-20-02","779420","119.25","120.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.7","Aristeo.Nuñez","12/03/2020","5.69"
"EVE-20-02","779421","120.75","122.25","1.5","0","","ALS","EVE2002_Batch_007","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.215","Aristeo.Nuñez","12/03/2020","5.20"
"EVE-20-02","779422","122.25","123.75","1.5","0","","ALS","EVE2002_Batch_007","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.051","Aristeo.Nuñez","12/03/2020","5.04"
"EVE-20-02","779424","123.75","125.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.995","Aristeo.Nuñez","12/03/2020","5.01"
"EVE-20-02","779425","125.25","126.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.76","Aristeo.Nuñez","12/03/2020","4.77"
"EVE-20-02","779426","126.75","128.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.505","Aristeo.Nuñez","12/03/2020","5.50"
"EVE-20-02","779427","128.25","129.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.1","Aristeo.Nuñez","12/03/2020","5.10"
"EVE-20-02","779428","129.75","131.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","6.205","Aristeo.Nuñez","12/03/2020","6.21"
"EVE-20-02","779429","131.25","132.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.985","Aristeo.Nuñez","12/03/2020","5.99"
"EVE-20-02","779430","132.75","134.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.48","Aristeo.Nuñez","12/03/2020","5.52"
"EVE-20-02","779431","134.25","135.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.245","Aristeo.Nuñez","12/03/2020","5.24"
"EVE-20-02","779432","135.75","137.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.84","Aristeo.Nuñez","12/03/2020","4.83"
"EVE-20-02","779433","137.25","138.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.96","Aristeo.Nuñez","12/03/2020","4.99"
"EVE-20-02","779435","138.75","140.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","7.14","Aristeo.Nuñez","12/03/2020","7.14"
"EVE-20-02","779436","140.25","141.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","6.09","Aristeo.Nuñez","12/03/2020","6.12"
"EVE-20-02","779437","141.75","143.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_QuarterSawn","5.165","Aristeo.Nuñez","12/03/2020","5.08"
"EVE-20-02","779438","143.25","144.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.15","Aristeo.Nuñez","12/03/2020","5.13"
"EVE-20-02","779440","144.75","146.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","3.14","Aristeo.Nuñez","12/03/2020","3.12"
"EVE-20-02","779441","146.25","147.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.035","Aristeo.Nuñez","12/03/2020","4.02"
"EVE-20-02","779442","147.75","149.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.105","Aristeo.Nuñez","12/03/2020","5.10"
"EVE-20-02","779443","149.25","150.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.795","Aristeo.Nuñez","12/03/2020","4.79"
"EVE-20-02","779444","150.75","152.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.935","Aristeo.Nuñez","12/03/2020","4.93"
"EVE-20-02","779445","152.25","153.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.47","Aristeo.Nuñez","12/03/2020","4.45"
"EVE-20-02","779448","153.75","155.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.64","Aristeo.Nuñez","12/03/2020","5.77"
"EVE-20-02","779449","155.25","156.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.27","Aristeo.Nuñez","12/03/2020","5.25"
"EVE-20-02","779450","156.75","158.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.12","Aristeo.Nuñez","12/03/2020","5.10"
"EVE-20-02","779451","158.25","159.75","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.375","Aristeo.Nuñez","12/03/2020","5.35"
"EVE-20-02","779452","159.75","161.25","1.5","0","","ALS","EVE2002_Batch_008","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.435","Aristeo.Nuñez","12/03/2020","5.42"
"EVE-20-02","779453","161.25","162.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.15","Aristeo.Nuñez","12/03/2020","5.09"
"EVE-20-02","779454","162.75","164.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.76","Aristeo.Nuñez","12/03/2020","4.64"
"EVE-20-02","779455","164.25","165.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.465","Aristeo.Nuñez","12/03/2020","5.45"
"EVE-20-02","779456","165.75","167.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.405","Aristeo.Nuñez","12/03/2020","4.38"
"EVE-20-02","779458","167.25","168.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.005","Aristeo.Nuñez","12/03/2020","4.98"
"EVE-20-02","779459","168.75","170.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.585","Aristeo.Nuñez","12/03/2020","5.57"
"EVE-20-02","779460","170.25","171.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.17","Aristeo.Nuñez","12/03/2020","5.15"
"EVE-20-02","779461","171.75","173.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.43","Aristeo.Nuñez","12/03/2020","4.41"
"EVE-20-02","779462","173.25","174.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.75","Aristeo.Nuñez","12/03/2020","4.74"
"EVE-20-02","779463","174.75","176.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.25","Aristeo.Nuñez","12/03/2020","4.24"
"EVE-20-02","779464","176.25","177.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.245","Aristeo.Nuñez","12/03/2020","5.23"
"EVE-20-02","779466","177.75","179.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.425","Aristeo.Nuñez","12/03/2020","4.38"
"EVE-20-02","779467","179.25","180.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.385","Aristeo.Nuñez","12/03/2020","5.38"
"EVE-20-02","779468","180.75","182.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.975","Aristeo.Nuñez","12/03/2020","5.96"
"EVE-20-02","779469","182.25","183.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.525","Aristeo.Nuñez","12/03/2020","4.51"
"EVE-20-02","779470","183.75","185.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.045","Aristeo.Nuñez","12/03/2020","5.04"
"EVE-20-02","779471","185.25","186.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.025","Aristeo.Nuñez","12/03/2020","5.00"
"EVE-20-02","779472","186.75","188.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.27","Aristeo.Nuñez","12/03/2020","5.25"
"EVE-20-02","779473","188.25","189.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.145","Aristeo.Nuñez","12/03/2020","5.12"
"EVE-20-02","779475","189.75","191.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.39","Aristeo.Nuñez","12/03/2020","5.37"
"EVE-20-02","779476","191.25","192.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.525","Aristeo.Nuñez","12/03/2020","4.50"
"EVE-20-02","779477","192.75","194.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.27","Aristeo.Nuñez","12/03/2020","5.27"
"EVE-20-02","779478","194.25","195.75","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","5.87","Aristeo.Nuñez","12/03/2020","5.86"
"EVE-20-02","779479","195.75","197.25","1.5","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.945","Aristeo.Nuñez","12/03/2020","4.94"
"EVE-20-02","779480","197.25","198.6","1.35","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","4.395","Aristeo.Nuñez","12/03/2020","4.39"
"EVE-20-02","779481","198.6","199.5","0.9","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","3.885","Aristeo.Nuñez","12/03/2020","3.88"
"EVE-20-02","779484","199.5","200.25","0.75","0","","ALS","EVE2002_Batch_009","HE20068264 - Finalized","22/03/2020","Core_HalfSawn","2.075","Aristeo.Nuñez","12/03/2020","2.07"
"EVE-20-03","779486","0","1.5","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","3.32","Aristeo.Nuñez","13/03/2020","3.29"
"EVE-20-03","779487","1.5","3","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","3.595","Aristeo.Nuñez","13/03/2020","3.57"
"EVE-20-03","779488","3","4.5","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.845","Aristeo.Nuñez","13/03/2020","4.82"
"EVE-20-03","779489","4.5","6","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.14","Aristeo.Nuñez","13/03/2020","4.13"
"EVE-20-03","779490","6","7.5","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.555","Aristeo.Nuñez","13/03/2020","4.13"
"EVE-20-03","779491","7.5","8.25","0.75","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","2.525","Aristeo.Nuñez","13/03/2020","2.52"
"EVE-20-03","779492","8.25","9.75","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.705","Aristeo.Nuñez","13/03/2020","4.69"
"EVE-20-03","779493","9.75","11.25","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.61","Aristeo.Nuñez","13/03/2020","4.60"
"EVE-20-03","779494","11.25","12.75","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.37","Aristeo.Nuñez","13/03/2020","5.35"
"EVE-20-03","779495","12.75","14.25","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.95","Aristeo.Nuñez","13/03/2020","4.94"
"EVE-20-03","779496","14.25","15.75","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.16","Aristeo.Nuñez","13/03/2020","4.16"
"EVE-20-03","779498","15.75","17.25","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.365","Aristeo.Nuñez","13/03/2020","5.35"
"EVE-20-03","779499","17.25","18.75","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.485","Aristeo.Nuñez","13/03/2020","5.48"
"EVE-20-03","779500","18.75","20.25","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","2.985","Aristeo.Nuñez","13/03/2020","2.99"
"EVE-20-03","779501","20.25","21.75","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","6","Aristeo.Nuñez","13/03/2020","5.99"
"EVE-20-03","779502","21.75","23.25","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.94","Aristeo.Nuñez","13/03/2020","5.93"
"EVE-20-03","779503","23.25","24.75","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.575","Aristeo.Nuñez","13/03/2020","5.59"
"EVE-20-03","779504","24.75","26.25","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.78","Aristeo.Nuñez","13/03/2020","4.78"
"EVE-20-03","779505","26.25","27.75","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.305","Aristeo.Nuñez","13/03/2020","5.30"
"EVE-20-03","779506","27.75","29.25","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.35","Aristeo.Nuñez","13/03/2020","4.35"
"EVE-20-03","779508","29.25","30.75","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.65","Aristeo.Nuñez","13/03/2020","4.65"
"EVE-20-03","779509","30.75","32.25","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.95","Aristeo.Nuñez","13/03/2020","4.94"
"EVE-20-03","779510","32.25","33.75","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.885","Aristeo.Nuñez","13/03/2020","5.88"
"EVE-20-03","779511","33.75","35.25","1.5","0","","ALS","EVE2003_Batch_010","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","3.305","Aristeo.Nuñez","13/03/2020","3.29"
"EVE-20-03","779512","35.25","36.75","1.5","0","","ALS","EVE2003_Batch_011","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.84","Aristeo.Nuñez","13/03/2020","4.83"
"EVE-20-03","779513","36.75","38.25","1.5","0","","ALS","EVE2003_Batch_011","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.295","Aristeo.Nuñez","13/03/2020","5.29"
"EVE-20-03","779514","38.25","39.75","1.5","0","","ALS","EVE2003_Batch_011","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.23","Aristeo.Nuñez","13/03/2020","5.22"
"EVE-20-03","779516","39.75","41.25","1.5","0","","ALS","EVE2003_Batch_011","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.655","Aristeo.Nuñez","13/03/2020","5.63"
"EVE-20-03","779517","41.25","42.75","1.5","0","","ALS","EVE2003_Batch_011","HE20068264 - Finalized","22/03/2020","Core_QuarterSplit","2.99","Aristeo.Nuñez","13/03/2020","2.98"
"EVE-20-03","779519","42.75","44.25","1.5","0","","ALS","EVE2003_Batch_011","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","3.77","Aristeo.Nuñez","13/03/2020","3.76"
"EVE-20-03","779520","44.25","45.75","1.5","0","","ALS","EVE2003_Batch_011","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.98","Aristeo.Nuñez","13/03/2020","5.98"
"EVE-20-03","779521","45.75","47.25","1.5","0","","ALS","EVE2003_Batch_011","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.345","Aristeo.Nuñez","13/03/2020","4.34"
"EVE-20-03","779522","47.25","48.75","1.5","0","","ALS","EVE2003_Batch_011","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","4.885","Aristeo.Nuñez","13/03/2020","4.86"
"EVE-20-03","779523","48.75","50.25","1.5","0","","ALS","EVE2003_Batch_011","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.695","Aristeo.Nuñez","13/03/2020","5.68"
"EVE-20-03","779524","50.25","51.75","1.5","0","","ALS","EVE2003_Batch_011","HE20068264 - Finalized","22/03/2020","Core_HalfSplit","5.205","Aristeo.Nuñez","13/03/2020","5.19"
